,price,address,house_type,bedroom
477,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Bungalow,×4
478,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stokesley Road,
Marton-In-Cleveland,
Middlesbrough
TS7 8DX",Semi-Detached,×3
479,"£129,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","127
York Road,
Hartlepool,
TS26 9DL ",House,×3
480,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Terraced,×3
481,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Terraced,×3
482,"£92,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Terraced,×3
483,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Terraced,×3
484,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",Semi-Detached,×3
485,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 Queensway,
Billingham,
TS23 2LU",Terraced,×3
486,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",Detached Bungalow,×2
487,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
488,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17
High Street
Stockton-On-Tees
TS18 1SP",Bungalow,×2
489,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Myton Park Myton Road,
Ingleby Barwick,
TS17 0WA",Terraced,×3
490,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×2
491,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×5
492,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Bungalow,×2
493,"£470,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Detached,×6
494,"£24,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sovereign House,
361 King Street
Hammersmith
London
W6 9NA",Maisonette,×2
495,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-28 High Street,
Stokesley,
TS9 5DQ",Terraced,×3
496,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 High Street,
Yarm,
TS15 9BB",Detached,×3
497,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Flat,×4
498,"£114,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House Concorde Way,
Stockton-On-Tees,
TS18 3RB",Semi-Detached,×2
499,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17 Bishop Street, Stockton on Tees, TS18 1SY
",Semi-Detached,×3
500,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Gloucester House

72 Church Road,
Stockton-On-Tees,
TS18 1TW",Terraced,×3
501,"£399,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26 Milton Street,
Saltburn-By-The-Sea,
TS12 1DG",Detached,×4
502,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Semi-Detached Bungalow,×2
503,"£62,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
504,"£177,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
505,"£134,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",End of Terrace,×3
506,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Semi-Detached,×3
507,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 High Street,
Yarm,
TS15 9AP",Semi-Detached,×4
508,"£42,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Mr Investa,
Blue Tower, MediaCityUK, 
M50 2ST",Studio,×1
509,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×3
510,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×3
511,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
512,"£107,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×2
513,"£380,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Detached,×4
514,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
515,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",End of Terrace,×3
516,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Detached Bungalow,×4
517,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Teesside,Terraced,×2
518,"£450,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17
High Street
Stockton-On-Tees
TS18 1SP",Detached,×4
519,"£48,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","146 Linthorpe Road
Middlesbrough
TS1 3RA ",Flat,×1
520,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Terraced,×3
521,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 High Street,
Redcar,
TS10 3DD",Semi-Detached Bungalow,×2
522,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","92
Newport Road
Middlesbrough
TS1 5JD",Semi-Detached,×3
523,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached,×3
524,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","106, York Road,
Hartlepool,
TS26 9DE",Semi-Detached Bungalow,×2
525,"£299,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Advanced House  Wesley Square,
Hartlepool,
TS24 8BX",Detached Bungalow,×3
526,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Semi-Detached,×3
527,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sovereign House,
361 King Street
Hammersmith
London
W6 9NA",End of Terrace,×3
528,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Bungalow,×2
529,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 High Street,
Yarm,
TS15 9AP",Bungalow,×2
530,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
531,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Semi-Detached,×3
532,"£189,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hambleton Avenue
Redcar
TS10 4HG",Semi-Detached,×3
533,"£189,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hambleton Avenue
Redcar
TS10 4HG",Semi-Detached,×3
534,"£199,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hambleton Avenue
Redcar
TS10 4HG",Semi-Detached,×3
535,"£199,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hambleton Avenue
Redcar
TS10 4HG",Semi-Detached,×3
536,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Terraced,×3
537,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Semi-Detached,×2
538,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 
Town Square
Billingham
TS23 2LY ",End of Terrace,×3
539,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached Bungalow,×3
540,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","63 Queensway,
Billingham,
TS23 2LU",Terraced,×3
541,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Detached,×4
542,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Teesside,Detached,×4
543,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",Terraced,×2
544,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30 & 30a 
Stokesley Road
Marton-In-Cleveland
Middlesbrough
TS7 8DX ",Semi-Detached Bungalow,×2
545,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×4
546,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",End of Terrace,×2
547,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×4
548,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×3
549,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Bungalow,×1
550,"£210,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached,×3
551,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Bungalow,×3
552,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Barwick Lodge Ingleby Way,
Ingleby Barwick,
TS17 0RH",End of Terrace,×3
553,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Barwick Lodge Ingleby Way,
Ingleby Barwick,
TS17 0RH",Semi-Detached,×3
554,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Myton Park Myton Road,
Ingleby Barwick,
TS17 0WA",End of Terrace,×5
555,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Town Square,
Billingham,
TS23 2LY",End of Terrace,×3
556,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","59 High Street,
Yarm,
TS15 9BH",Semi-Detached,×3
557,"£425,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17
High Street
Stockton-On-Tees
TS18 1SP",Detached,×4
558,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached,×4
559,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Detached,×3
560,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached Bungalow,×1
561,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Alton House,
27-31 Grange Road, 
Darlington, 
County Durham,
DL1 5NA",Apartment,×2
562,"£134,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Yoden Way,
Peterlee,
SR8 1BP",Terraced,×3
563,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10-12 Market Place,
Guisborough,
Cleveland,
TS14 6HF",Detached,×4
564,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
565,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Mercantile House Silverlink,
Wallsend,
NE28 9NY","2,982 sq. ft.(277 sq. m.)",Freehold
566,"£234,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Semi-Detached,×3
567,"£264,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×3
568,"£192,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",Terraced,×3
569,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",Detached,×4
570,"£197,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",End of Terrace,×3
571,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached,×3
572,"£54,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Terraced,×3
573,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","83 Westgate,
Guisborough,
TS14 6AF",Terraced Bungalow,×1
574,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×2
575,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",Detached,×3
576,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17 Bishop Street, Stockton on Tees, TS18 1SY
",Terraced,×3
577,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Apartment,×2
578,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Bungalow,×3
579,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
580,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Flat,×2
581,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",End of Terrace,×3
582,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached Bungalow,×2
583,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached,×5
584,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Gloucester House

72 Church Road,
Stockton-On-Tees,
TS18 1TW",Semi-Detached,×2
585,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Semi-Detached,×3
586,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
587,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Terraced,×2
588,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Trimdon Avenue
Acklam
Middlesbrough
TS5 8SB",End of Terrace,×3
589,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Semi-Detached,×3
590,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Bungalow,×2
591,"£92,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Terraced,×2
592,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Detached,×3
593,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Detached,×4
594,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Gloucester House

72 Church Road,
Stockton-On-Tees,
TS18 1TW",Detached,×3
595,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Semi-Detached,×3
596,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×6
597,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Barn Conversion,×4
598,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Semi-Detached,×3
599,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3-4 Highcliffe View, Westgate,
Guisborough,
TS14 6AY",Terraced,×3
600,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17
High Street
Stockton-On-Tees
TS18 1SP",Detached,×3
601,"£244,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
602,"£243,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
603,"£239,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
604,"£238,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
605,"£317,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
606,"£327,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
607,"£329,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
608,"£351,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
609,"£339,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
610,"£349,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
611,"£164,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Bungalow,×2
612,"£94,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×1
613,"£400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Semi-Detached,×5
614,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Bungalow,×4
615,"£290,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Detached,×4
616,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-28 High Street,
Stokesley,
TS9 5DQ",Character Property,×1
617,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","357 Linthorpe Road,
Linthorpe,
Middlesbrough,
TS5 6AB",House,×2
618,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Terraced,×2
619,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Station Road,
Redcar,
TS10 1AN",Semi-Detached,×3
620,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",Detached,×6
621,"£192,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hemlington Grange Way,
Hemlington,
Middlesbrough,
TS8 9FX",Semi-Detached,×3
622,"£69,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Flat,×1
623,"£92,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×3
624,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","219 
High Street
Northallerton
DL7 8LW",Semi-Detached,×3
625,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","8 Town Square,
Billingham,
TS23 2LY",Semi-Detached,×3
626,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","357 Linthorpe Road,
Linthorpe,
Middlesbrough,
TS5 6AB",House,×3
627,"£410,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6 Craigton House,
Queen Street, Redcar,
TS10 1DL",Detached,×4
628,"£290,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Detached,×4
629,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","PO Box 1094,
Yarm,
TS19 1ZX",Semi-Detached Bungalow,×2
630,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Semi-Detached,×3
631,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",Detached,×4
632,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Apartment,×3
633,"£495,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","13 Duke Street,
Darlington,
DL3 7RX",Detached,×4
634,"£179,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×3
635,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",End of Terrace,×3
636,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stokesley Road,
Marton-In-Cleveland,
Middlesbrough
TS7 8DX",Semi-Detached,×3
637,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Flat,×2
638,"£49,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","469-471 Durham Road,
Low Fell,
Gateshead,
NE9 5EX",Flat,×2
639,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House Concorde Way,
Stockton-On-Tees,
TS18 3RB",Terraced,×3
640,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10-12 Market Place,
Guisborough,
Cleveland,
TS14 6HF",Detached,×3
641,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 Queensway,
Billingham,
TS23 2LU",End of Terrace,×2
642,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Semi-Detached,×3
643,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached,×2
644,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 
Town Square
Billingham
TS23 2LY ",Terraced,×2
