,price,address,house_type,bedroom
541,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached Bungalow,×3
542,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","63 Queensway,
Billingham,
TS23 2LU",Terraced,×3
543,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Detached,×4
544,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Teesside,Detached,×4
545,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",Terraced,×2
546,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30 & 30a 
Stokesley Road
Marton-In-Cleveland
Middlesbrough
TS7 8DX ",Semi-Detached Bungalow,×2
547,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×4
548,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",End of Terrace,×2
549,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×4
550,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached Bungalow,×3
551,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House,×3
552,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Bungalow,×1
553,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Bungalow,×3
554,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Barwick Lodge Ingleby Way,
Ingleby Barwick,
TS17 0RH",End of Terrace,×3
555,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Barwick Lodge Ingleby Way,
Ingleby Barwick,
TS17 0RH",Semi-Detached,×3
556,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Myton Park Myton Road,
Ingleby Barwick,
TS17 0WA",End of Terrace,×5
557,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Town Square,
Billingham,
TS23 2LY",End of Terrace,×3
558,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","59 High Street,
Yarm,
TS15 9BH",Semi-Detached,×3
559,"£425,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17
High Street
Stockton-On-Tees
TS18 1SP",Detached,×4
560,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached,×4
561,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Detached,×3
562,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Semi-Detached Bungalow,×1
563,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Alton House,
27-31 Grange Road, 
Darlington, 
County Durham,
DL1 5NA",Apartment,×2
564,"£134,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Yoden Way,
Peterlee,
SR8 1BP",Terraced,×3
565,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10-12 Market Place,
Guisborough,
Cleveland,
TS14 6HF",Detached,×4
566,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
567,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Mercantile House Silverlink,
Wallsend,
NE28 9NY","2,982 sq. ft.(277 sq. m.)",Freehold
568,"£264,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×3
569,"£234,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Semi-Detached,×3
570,"£192,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",Terraced,×3
571,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",Detached,×4
572,"£197,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Saffron Gardens, 
Hemlington Village Road, Hemlington, 
North Yorkshire,
TS8 9DE",End of Terrace,×3
573,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached,×3
574,"£54,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Terraced,×3
575,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","63 Queensway,
Billingham,
TS23 2LU",Semi-Detached Bungalow,×2
576,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","83 Westgate,
Guisborough,
TS14 6AF",Terraced Bungalow,×1
577,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×2
578,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17 Bishop Street, Stockton on Tees, TS18 1SY
",Terraced,×3
579,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Apartment,×2
580,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Bungalow,×3
581,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
582,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Flat,×2
583,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",End of Terrace,×3
584,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached Bungalow,×2
585,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached,×5
586,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Gloucester House

72 Church Road,
Stockton-On-Tees,
TS18 1TW",Semi-Detached,×2
587,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Semi-Detached,×3
588,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 High Street,
Normanby,
Middlesbrough,
TS6 0NH",Terraced,×3
589,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Terraced,×2
590,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Trimdon Avenue
Acklam
Middlesbrough
TS5 8SB",End of Terrace,×3
591,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Semi-Detached,×3
592,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Bungalow,×2
593,"£92,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Terraced,×2
594,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Detached,×3
595,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Detached,×4
596,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Gloucester House

72 Church Road,
Stockton-On-Tees,
TS18 1TW",Detached,×3
597,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Semi-Detached,×3
598,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×6
599,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Barn Conversion,×4
600,"£339,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
601,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Semi-Detached,×3
602,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3-4 Highcliffe View, Westgate,
Guisborough,
TS14 6AY",Terraced,×3
603,"£244,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
604,"£243,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
605,"£239,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
606,"£238,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Semi-Detached,×3
607,"£317,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
608,"£327,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
609,"£329,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
610,"£351,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
611,"£339,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
612,"£349,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD",Detached,×4
613,"£164,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Bungalow,×2
614,"£94,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×1
615,"£400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Semi-Detached,×5
616,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Bungalow,×4
617,"£290,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Detached,×4
618,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-28 High Street,
Stokesley,
TS9 5DQ",Character Property,×1
619,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","357 Linthorpe Road,
Linthorpe,
Middlesbrough,
TS5 6AB",House,×2
620,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Terraced,×2
621,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Station Road,
Redcar,
TS10 1AN",Semi-Detached,×3
622,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",Detached,×6
623,"£192,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hemlington Grange Way,
Hemlington,
Middlesbrough,
TS8 9FX",Semi-Detached,×3
624,"£69,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Flat,×1
625,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House 
 Concorde Way
Stockton-On-Tees
TS18 3RB ",Terraced,×3
626,"£92,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×3
627,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","219 
High Street
Northallerton
DL7 8LW",Semi-Detached,×3
628,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","357 Linthorpe Road,
Linthorpe,
Middlesbrough,
TS5 6AB",House,×3
629,"£410,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6 Craigton House,
Queen Street, Redcar,
TS10 1DL",Detached,×4
630,"£290,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Detached,×4
631,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","PO Box 1094,
Yarm,
TS19 1ZX",Semi-Detached Bungalow,×2
632,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Semi-Detached,×3
633,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",Detached,×4
634,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A High Street,
Norton,
Stockton-On-Tees,
TS20 1DN",Apartment,×3
635,"£495,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","13 Duke Street,
Darlington,
DL3 7RX",Detached,×4
636,"£179,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×3
637,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",End of Terrace,×3
638,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stokesley Road,
Marton-In-Cleveland,
Middlesbrough
TS7 8DX",Semi-Detached,×3
639,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Flat,×2
640,"£49,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","469-471 Durham Road,
Low Fell,
Gateshead,
NE9 5EX",Flat,×2
641,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Concorde House Concorde Way,
Stockton-On-Tees,
TS18 3RB",Terraced,×3
642,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10-12 Market Place,
Guisborough,
Cleveland,
TS14 6HF",Detached,×3
643,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 Queensway,
Billingham,
TS23 2LU",End of Terrace,×2
644,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Semi-Detached,×3
645,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached,×2
646,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 
Town Square
Billingham
TS23 2LY ",Terraced,×2
647,"£114,750Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×4
648,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30 & 30a 
Stokesley Road
Marton-In-Cleveland
Middlesbrough
TS7 8DX ",Detached,×3
649,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30 & 30a 
Stokesley Road
Marton-In-Cleveland
Middlesbrough
TS7 8DX ",Semi-Detached,×4
650,"£299,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Advanced House  Wesley Square,
Hartlepool,
TS24 8BX",Detached Bungalow,×3
651,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 High Street,
Yarm,
TS15 9BB",Terraced,×1
652,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Trimdon Avenue
Acklam
Middlesbrough
TS5 8SB",Semi-Detached,×3
653,"£179,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6c Church View,
Sedgefield,
TS21 2AY",Apartment,×3
654,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Detached,×3
655,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Town Square,
Billingham,
TS23 2LY",Terraced,×2
656,"£219,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Trunk Road (A1085),
Middlesbrough,
Cleveland
TS6 9TL",Detached,×4
657,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 High Street,
Yarm,
TS15 9AP",Semi-Detached,×3
658,"£600,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 North Road,
Stokesley,
TS9 5DU",Detached,×4
659,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 North Road,
Stokesley,
TS9 5DU",Terraced,×3
660,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Linthorpe Road
Middlesbrough
TS1 2JR ",Link Detached House,×3
661,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 7, First Floor 
Hepton Court
Leeds
LS9 6PW ",Semi-Detached,×3
662,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 7, First Floor 
Hepton Court
Leeds
LS9 6PW ",Detached,×3
663,"£340,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Detached,×4
664,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 7, First Floor 
Hepton Court
Leeds
LS9 6PW ",Terraced,×2
665,"£36,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Barwick Lodge Ingleby Way,
Ingleby Barwick,
TS17 0RH",Flat,×1
666,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Semi-Detached,×3
667,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Semi-Detached,×3
668,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Semi-Detached Bungalow,×2
669,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",Detached,×3
670,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Trimdon Avenue
Acklam
Middlesbrough
TS5 8SB",Semi-Detached,×4
671,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Teesside,Flat,×2
672,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3, Harper Parade, Darlington Road, Hartburn, Stockton on Tees, TS18 5EQ",Terraced,×3
673,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Flat,×3
674,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Deuchars Court,
Duke Street,
Darlington,
DL3 7RU",Semi-Detached,×4
675,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached Bungalow,×2
676,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",End of Terrace,×3
677,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","125/127
High Street
Eston
Middlesbrough
TS6 9JD",Semi-Detached,×2
678,"£49,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",House,×3
679,"£215,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached,×3
680,"£58,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Flat,×2
681,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached,×3
682,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached Bungalow,×3
683,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Flat,×2
684,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Trimdon Avenue
Acklam
Middlesbrough
TS5 8SB",Terraced,×3
685,"£40,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",End of Terrace,×3
686,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3-4 Highcliffe View, Westgate,
Guisborough,
TS14 6AY",Detached,×4
687,"£450,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 High Street,
Yarm,
TS15 9AP",Detached,×4
688,"£165,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Deighton Close,
Wetherby,
LS22 7GZ",Semi-Detached,×3
689,"£59,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Terraced,×3
690,"£126,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Terraced,×3
691,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Detached,×4
692,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30 & 30a 
Stokesley Road
Marton-In-Cleveland
Middlesbrough
TS7 8DX ",Detached Bungalow,×2
693,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21 Bishop Street,
Stockton-On-Tees,
TS18 1SY",Semi-Detached,×3
694,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 
High Street
Eston
Middlesbrough
TS6 9EN ",Semi-Detached,×3
695,"£8,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 6 Essex House Station Road,
Upminster,
RM14 2SJ",Flat,×2
696,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","125/127
High Street
Eston
Middlesbrough
TS6 9JD",Apartment,×2
697,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Kingfisher Way 
Silverlink Business Park
Wallsend
NE28 9NY",Flat,×1
698,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stokesley Road,
Marton-In-Cleveland,
Middlesbrough
TS7 8DX",End of Terrace,×3
699,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Linthorpe Road
Middlesbrough
TS1 2JR ",Terraced,×5
700,"£189,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadowcroft Road
Normanby
Middlesbrough
TS6 0JD",House,×3
701,"£475,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 High Street,
Yarm,
TS15 9BB",Detached,×4
702,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Linthorpe Road
Middlesbrough
TS1 2JR ",Terraced,×5
703,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 
Town Square
Billingham
TS23 2LY ",Detached,×4
704,"£55,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","114 
Linthorpe Road
Middlesbrough
TS1 2JR ",Terraced,×2
705,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
